YEAR,MONTH,FISHING_GROUND_CODE,FLEET,FISHERY,GEAR,SPECIES,FISHING_DAYS,CATCH
2024,2,6105075,Sri Lanka,Line | Coastal longline,Coastal longline,Silky shark,3591.0,1.2
2024,2,6105075,Sri Lanka,Line | Coastal longline,Coastal longline,Shortfin mako,3591.0,0.2
2024,2,6105075,Sri Lanka,Line | Coastal longline,Coastal longline,Scalloped hammerhead,3591.0,2.6
2024,2,6105075,Sri Lanka,Line | Handline,Handline,Indian mackerel,108.0,3.8
2024,2,6105075,Sri Lanka,Line | Handline,Handline,Rainbow runner,108.0,0.2
2024,2,6105075,Sri Lanka,Other,Beach seine,Dorab wolf-herring,3211.0,3.3
2024,2,6105075,Sri Lanka,Other,Beach seine,Needle cuttlefish,3211.0,10.7
2024,2,6105075,Sri Lanka,Other,Beach seine,Indian mackerel,3211.0,4.0
2024,2,6105075,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,1984.0,17.0
2024,2,6105075,Sri Lanka,Purse seine | Other,Ringnet,Indian mackerel,1984.0,6.8
2024,2,6105075,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,1984.0,15.7
2024,2,6105075,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,1984.0,477.7
2024,2,6105080,Sri Lanka,Gillnet,Gillnet,Bigeye scad,9041.0,0.4
2024,2,6105080,Sri Lanka,Gillnet,Gillnet,Common dolphinfish,9041.0,1.1
2024,2,6105080,Sri Lanka,Gillnet,Gillnet,Giant manta,9041.0,2.9
2024,2,6105080,Sri Lanka,Gillnet,Gillnet,Devil fish,9041.0,0.2
2024,2,6105080,Sri Lanka,Gillnet,Gillnet,Blue shark,9041.0,0.1
2024,2,6105080,Sri Lanka,Gillnet,Gillnet,Silky shark,9041.0,0.1
2024,2,6105080,Sri Lanka,Gillnet,Gillnet,Scalloped hammerhead,9041.0,0.1
2024,2,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Common dolphinfish,7020.0,1.2
2024,2,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Indian scad,7020.0,0.1
2024,2,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Giant manta,7020.0,1.0
2024,2,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Silky shark,7020.0,2.5
2024,2,6105080,Sri Lanka,Line | Coastal longline,Coastal longline,Smooth hammerhead,7020.0,0.3
2024,2,6105080,Sri Lanka,Line | Handline,Handline,Bigeye scad,192.0,7.3
2024,2,6105080,Sri Lanka,Line | Trolling,Troll line,Bigeye scad,3856.0,13.5
2024,2,6105080,Sri Lanka,Other,Beach seine,Dorab wolf-herring,3724.0,1.0
2024,2,6105080,Sri Lanka,Other,Beach seine,Needle cuttlefish,3724.0,16.6
2024,2,6105080,Sri Lanka,Other,Beach seine,Indian mackerel,3724.0,61.2
2024,2,6105080,Sri Lanka,Purse seine | Other,Ringnet,Bigeye scad,7802.0,15.3
2024,2,6105080,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,7802.0,43.1
2024,2,6105080,Sri Lanka,Purse seine | Other,Ringnet,Indian mackerel,7802.0,9.0
2024,2,6105080,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,7802.0,10.8
2024,2,6105080,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,7802.0,1693.0
2024,2,6105085,Sri Lanka,Gillnet,Gillnet,Giant manta,213.0,0.2
2024,2,6105085,Sri Lanka,Line | Coastal longline,Coastal longline,Blue shark,415.0,0.9
2024,2,6105085,Sri Lanka,Purse seine | Other,Ringnet,Bigeye scad,4330.0,3.4
2024,2,6105085,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,4330.0,13.6
2024,2,6105085,Sri Lanka,Purse seine | Other,Ringnet,Indian mackerel,4330.0,23.0
2024,2,6105085,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,4330.0,7.8
2024,2,6105085,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,4330.0,1042.9
2024,2,6110080,Sri Lanka,Gillnet,Gillnet,Giant manta,714.0,0.3
2024,2,6110080,Sri Lanka,Line | Coastal longline,Coastal longline,Scalloped hammerhead,1648.0,0.3
2024,2,6110080,Sri Lanka,Purse seine | Other,Ringnet,Rough triggerfish,3193.0,33.7
2024,2,6110080,Sri Lanka,Purse seine | Other,Ringnet,Indian mackerel,3193.0,2.3
2024,2,6110080,Sri Lanka,Purse seine | Other,Ringnet,Rainbow runner,3193.0,6.7
2024,2,6110080,Sri Lanka,Purse seine | Other,Ringnet,Indian scad,3193.0,545.9
2024,2,6120055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,4019.0,14.4
2024,2,6120060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,19570.0,210.4
2024,2,6120060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,19570.0,4.9
2024,2,6120060,I. R. Iran,Gillnet,Gillnet,Spottail shark,19570.0,9.7
2024,2,6120060,I. R. Iran,Gillnet,Gillnet,Milk shark,19570.0,28.6
2024,2,6120060,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,6460.0,77.3
2024,2,6120060,I. R. Iran,Line | Trolling,Troll line,Spottail shark,6460.0,1.8
2024,2,6120060,I. R. Iran,Line | Trolling,Troll line,Milk shark,6460.0,5.8
2024,2,6125045,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,259.0,0.1
2024,2,6125045,I. R. Iran,Gillnet,Gillnet,Spottail shark,259.0,0.2
2024,2,6125045,I. R. Iran,Gillnet,Gillnet,Milk shark,259.0,0.5
2024,2,6125045,I. R. Iran,Line | Trolling,Troll line,Spottail shark,119.0,0.1
2024,2,6125045,I. R. Iran,Line | Trolling,Troll line,Milk shark,119.0,0.6
2024,2,6125050,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,20157.0,6.2
2024,2,6125050,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,20157.0,0.4
2024,2,6125050,I. R. Iran,Gillnet,Gillnet,Spottail shark,20157.0,0.9
2024,2,6125050,I. R. Iran,Gillnet,Gillnet,Milk shark,20157.0,2.6
2024,2,6125050,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,4783.0,3.6
2024,2,6125050,I. R. Iran,Line | Trolling,Troll line,Spottail shark,4783.0,0.2
2024,2,6125050,I. R. Iran,Line | Trolling,Troll line,Milk shark,4783.0,0.8
2024,2,6125055,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,16050.0,29.7
2024,2,6125055,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,16050.0,1.3
2024,2,6125055,I. R. Iran,Gillnet,Gillnet,Spottail shark,16050.0,2.7
2024,2,6125055,I. R. Iran,Gillnet,Gillnet,Milk shark,16050.0,8.0
2024,2,6125055,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,3792.0,17.1
2024,2,6125055,I. R. Iran,Line | Trolling,Troll line,Spottail shark,3792.0,0.9
2024,2,6125055,I. R. Iran,Line | Trolling,Troll line,Milk shark,3792.0,2.5
2024,2,6125060,I. R. Iran,Gillnet,Gillnet,Common dolphinfish,1729.0,19.7
2024,2,6125060,I. R. Iran,Gillnet,Gillnet,Whitecheek shark,1729.0,0.2
2024,2,6125060,I. R. Iran,Gillnet,Gillnet,Spottail shark,1729.0,0.5
2024,2,6125060,I. R. Iran,Gillnet,Gillnet,Milk shark,1729.0,1.4
2024,2,6125060,I. R. Iran,Line | Coastal longline,Coastal longline,Common dolphinfish,518.884736293837,1.12
2024,2,6125060,I. R. Iran,Line | Trolling,Troll line,Common dolphinfish,1018.0,11.4
2024,2,6125060,I. R. Iran,Line | Trolling,Troll line,Spottail shark,1018.0,0.1
2024,2,6125060,I. R. Iran,Line | Trolling,Troll line,Milk shark,1018.0,0.4
2024,2,6200035,Kenya,Gillnet,Gillnet,Common dolphinfish,12000.0,3.94987
2024,2,6200035,Kenya,Line | Coastal longline,Coastal longline,Common dolphinfish,1360.0,0.01
2024,2,6200035,Kenya,Line | Coastal longline,Coastal longline,Great barracuda,1360.0,0.002
2024,2,6200035,Kenya,Line | Coastal longline,Coastal longline,Escolar,1360.0,0.0176
2024,2,6200035,Kenya,Line | Coastal longline,Coastal longline,Blue shark,1360.0,0.8368
2024,2,6200035,Kenya,Line | Coastal longline,Coastal longline,Silky shark,1360.0,0.0948
2024,2,6200035,Kenya,Line | Coastal longline,Coastal longline,Shortfin mako,1360.0,0.1332
2024,2,6200035,Kenya,Line | Handline,Handline,Great barracuda,7750.0,36.08
2024,2,6200035,Kenya,Line | Trolling,Troll line,Great barracuda,1200.0,15.46
2024,2,6200040,Kenya,Gillnet,Gillnet,Common dolphinfish,12000.0,6.01067
2024,2,6200040,Kenya,Line | Coastal longline,Coastal longline,Common dolphinfish,1360.0,0.00667
2024,2,6200040,Kenya,Line | Coastal longline,Coastal longline,Great barracuda,1360.0,0.00133
2024,2,6200040,Kenya,Line | Coastal longline,Coastal longline,Escolar,1360.0,0.01173
2024,2,6200040,Kenya,Line | Coastal longline,Coastal longline,Blue shark,1360.0,0.55787
2024,2,6200040,Kenya,Line | Coastal longline,Coastal longline,Silky shark,1360.0,0.0632
2024,2,6200040,Kenya,Line | Coastal longline,Coastal longline,Shortfin mako,1360.0,0.0888
2024,2,6200040,Kenya,Line | Handline,Handline,Great barracuda,7750.0,24.05333
2024,2,6200040,Kenya,Line | Trolling,Troll line,Great barracuda,1200.0,10.30667
2024,2,6200055,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,772.0,0.5
2024,2,6200060,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,7301.0,0.4
2024,2,6200060,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,7301.0,0.1
2024,2,6200065,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,8213.0,0.7
2024,2,6200065,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,8213.0,1.2
2024,2,6200075,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,9652.0,0.1
2024,2,6200075,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,9652.0,0.3
2024,2,6200075,Sri Lanka,Longline | Fresh,Longline (fresh),Shortfin mako,9652.0,0.1
2024,2,6205040,Comoros,Line | Handline,Handline,Common dolphinfish,10864.1476633966,0.13238
2024,2,6205040,Comoros,Line | Handline,Handline,Blue shark,10864.1476633966,1.62726
2024,2,6205040,Comoros,Line | Trolling,Troll line,Common dolphinfish,16895.0499579315,32.32132
2024,2,6205040,Comoros,Line | Trolling,Troll line,Blue shark,16895.0499579315,0.17109
2024,2,6205060,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,597.0,0.4
2024,2,6205065,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,1544.0,2.7
2024,2,6205065,Sri Lanka,Longline | Fresh,Longline (fresh),Silky shark,1544.0,0.8
2024,2,6205075,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,6774.0,0.9
2024,2,6205080,Sri Lanka,Longline | Fresh,Longline (fresh),Indian scad,6704.0,2.0
2024,2,6205080,Sri Lanka,Longline | Fresh,Longline (fresh),Blue shark,6704.0,0.1
2024,3,5100079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,0.4
2024,3,5100080,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,65.0,0.9
2024,3,5100084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.0
2024,3,5100088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,5.0
2024,3,5101078,Sri Lanka,Gillnet,Gillnet (offshore),Silky shark,22.0,0.1
2024,3,5101078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,20.0,0.8
2024,3,5101078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,0.5
2024,3,5101079,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,7.0
2024,3,5101080,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,2.5
2024,3,5102084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,4.2
2024,3,5103073,Maldives,Line | Handline,Handline,Common dolphinfish,65.0,2.06961910529758
2024,3,5103073,Maldives,Line | Handline,Handline,Rainbow runner,65.0,0.725433500825954
2024,3,5103077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,20.0,0.3
2024,3,5103077,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.5
2024,3,5103078,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,6.8
2024,3,5104084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,2.5
2024,3,5104085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,3.9
2024,3,5104086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,4.5
2024,3,5105064,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.0
2024,3,5105066,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,6.9
2024,3,5105067,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.2
2024,3,5105084,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,2.5
2024,3,5105085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,3.5
2024,3,5105086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,0.4
2024,3,5105087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,0.7
2024,3,5105087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,40.0,0.2
2024,3,5105087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,3.0
2024,3,5106067,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.3
2024,3,5106073,Maldives,Baitboat,Baitboat,Rainbow runner,18.0,0.59741582420961
2024,3,5106073,Maldives,Baitboat,Baitboat,Common dolphinfish,18.0,1.47220328108797
2024,3,5106073,Maldives,Baitboat,Baitboat,Dogtooth tuna,18.0,0.298707912104805
2024,3,5106073,Maldives,Baitboat,Baitboat,Rainbow runner,18.0,0.992350356571033
2024,3,5106085,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,109.0,0.3
2024,3,5106085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,0.1
2024,3,5106085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,0.1
2024,3,5106086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,0.1
2024,3,5106086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,4.1
2024,3,5106087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,4.0
2024,3,5107067,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,5.3
2024,3,5107067,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,59.0,2.4
2024,3,5107067,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,20.8
2024,3,5107068,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,158.0,1.7
2024,3,5107068,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,158.0,2.2
2024,3,5107068,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,158.0,73.7
2024,3,5107069,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,99.0,1.2
2024,3,5107069,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,99.0,49.8
2024,3,5107085,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,87.0,0.6
2024,3,5107085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,19.0
2024,3,5107086,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,22.0,0.2
2024,3,5107086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,5.0
2024,3,5107087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.2
2024,3,5107088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,5.0
2024,3,5108066,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,5.0
2024,3,5108067,Sri Lanka,Gillnet,Gillnet (offshore),Rough triggerfish,22.0,0.5
2024,3,5108067,Sri Lanka,Gillnet,Gillnet (offshore),Indian scad,22.0,3.0
2024,3,5108067,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,99.0,2.0
2024,3,5108067,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,99.0,1.0
2024,3,5108067,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,99.0,22.5
2024,3,5108068,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,139.0,1.8
2024,3,5108068,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,139.0,8.1
2024,3,5108068,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,139.0,42.4
2024,3,5108069,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,15.2
2024,3,5108085,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,217.0,0.1
2024,3,5108085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,0.3
2024,3,5108085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,1.0
2024,3,5108086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,99.0,0.3
2024,3,5108086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,99.0,5.0
2024,3,5108087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,11.5
2024,3,5108088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,1.0
2024,3,5109067,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,3.0
2024,3,5109068,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,1.8
2024,3,5109068,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,79.0,0.9
2024,3,5109068,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,23.5
2024,3,5109085,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,586.0,0.3
2024,3,5109085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,0.3
2024,3,5109085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,3.4
2024,3,5109086,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,152.0,0.4
2024,3,5109086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,0.3
2024,3,5109086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,12.0
2024,3,5109087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,10.0
2024,3,5109088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,4.5
2024,3,5110055,I. R. Iran,Gillnet,Gillnet (offshore),Common dolphinfish,28945.0,486.0
2024,3,5110055,I. R. Iran,Gillnet,Gillnet (offshore),Whitecheek shark,28945.0,8.0
2024,3,5110055,I. R. Iran,Gillnet,Gillnet (offshore),Spottail shark,28945.0,15.0
2024,3,5110055,I. R. Iran,Gillnet,Gillnet (offshore),Silky shark,28945.0,40.0
2024,3,5110055,I. R. Iran,Gillnet,Gillnet (offshore),Oceanic whitetip shark,28945.0,3.0
2024,3,5110055,I. R. Iran,Gillnet,Gillnet (offshore),Milk shark,28945.0,53.0
2024,3,5110055,I. R. Iran,Gillnet,Gillnet (offshore),Shortfin mako,28945.0,3.0
2024,3,5110055,I. R. Iran,Gillnet,Gillnet (offshore),Great hammerhead,28945.0,1.0
2024,3,5110055,I. R. Iran,Gillnet,Gillnet (offshore),Scalloped hammerhead,28945.0,1.0
2024,3,5110066,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,59.0,3.6
2024,3,5110066,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rainbow runner,59.0,0.2
2024,3,5110066,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,59.0,26.5
2024,3,5110067,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,5.0
2024,3,5110068,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,8.0
2024,3,5110084,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,109.0,0.2
2024,3,5110085,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,499.0,0.2
2024,3,5110085,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,20.0,4.0
2024,3,5110086,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,174.0,0.3
2024,3,5110086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,40.0,3.1
2024,3,5110086,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,3.5
2024,3,5110087,Sri Lanka,Gillnet,Gillnet (offshore),Indian scad,109.0,2.2
2024,3,5110087,Sri Lanka,Gillnet,Gillnet (offshore),Giant manta,109.0,0.1
2024,3,5110087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Rough triggerfish,79.0,2.0
2024,3,5110087,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,79.0,3.2
2024,3,5110088,Sri Lanka,Purse seine | Other,Ringnet (offshore),Indian scad,40.0,11.0
